Batch,Loss
126,0.0714208922375866
127,0.07325288928077632
128,0.008278576454370362
129,0.08056859507896919
130,0.03827520532878043
131,0.07272112920721867
132,0.05071567505806436
133,0.032017504627894655
134,0.04249595676690272
135,0.0600069255574106
136,0.027819542794589355
137,0.020299817345093094
138,0.023162441398269736
139,0.05167019416430271
140,0.08321185298163156
141,0.020560097506706298
142,0.03062144362081693
143,0.03123170655602915
144,0.020916659324797388
145,0.054397255148726564
146,0.0358853560584595
147,0.002895915691803228
148,0.0010000000474974513
149,0.030995814094891952
150,0.007535861307190644
151,0.08755277976011619
152,0.0609142362419902
153,0.036416820504896426
154,0.052224223544621945
155,0.0740529439765825
156,0.08425691084191901
157,0.056816803469661656
158,0.06864236755753877
159,0.01644722425891951
160,0.029713308177142513
161,0.01556073556555292
162,0.028958518019458552
163,0.057376278614747075
164,0.007108617535046201
165,0.026637862486377818
166,0.014300481304996275
167,0.0010000000474974513
168,0.054775002398404556
169,0.1478909163191425
170,0.0887083652074405
171,0.03258812371285996
172,0.07017178145170061
173,0.035243447161262646
174,0.09108363753969553
175,0.0010000000474974513
176,0.1546407501863452
177,0.07589828181857564
178,0.02817516227421912
179,0.044953169007832854
180,0.04786460029306415
181,0.032588106420992635
182,0.13596234714966415
183,0.026973899935672466
184,0.05141275687758688
185,0.062254592127491785
186,0.0360045041811532
187,0.044636921810875516
188,0.010468806277234856
189,0.04203664411335562
190,0.020880084547556473
191,0.11189832582874912
192,0.03295085947619016
193,0.018755248890937548
194,0.024657591769719878
195,0.03127908913882381
196,0.056083348012020105
197,0.056226760439822734
198,0.0010000000474974513
199,0.02335934746208751
200,0.0010000000474974513
201,0.05295133757566443
202,0.019689458797704444
203,0.02712575812339225
204,0.07751521237826195
205,0.04513281382921771
206,0.016844281469450894
207,0.042074574458189934
208,0.050747620957823696
209,0.057063051043496855
210,0.011417067864622163
211,0.02384949056600848
212,0.044094346686825096
213,0.04000166600685115
214,0.013891503669082352
215,0.018960726476203355
216,0.03642679645433644
217,0.01227011927230467
218,0.0010000000474974513
219,0.007440082440812985
220,0.18214254231311708
221,0.047447314145378054
222,0.004138666497032635
223,0.07101323969060863
224,0.06602247962969987
225,0.032149196907670125
226,0.08317298564246024
227,0.05333219964493844
228,0.04135663650480079
229,0.0010000000474974513
230,0.0809614389052967
231,0.028575850551860484
232,0.04767628205128205
233,0.08483152135910675
234,0.08788511513836902
235,0.05459768597962159
236,0.04434489327212187
237,0.015580282870625206
238,0.07862930890227576
239,0.03740960777814849
240,0.04242357404346857
241,0.018728924590134553
242,0.07525549534640999
243,0.03469692351501112
244,0.05218267963666974
245,0.08379144715201911
246,0.03188546356654223
247,0.008756112521622724
248,0.021616210759217085
249,0.036510559764258974
250,0.032304586973911135
251,0.03481275127552657
252,0.07182935213887581
253,0.04488485071947899
254,0.07970687019445064
255,0.04496671499774431
256,0.09446353910164766
257,0.011413239219618385
258,0.06138596319350204
259,0.06226394611552275
260,0.028273324485066188
261,0.043507364324185976
262,0.1828633522099193
263,0.039725938290947595
264,0.14476271774089103
265,0.08006632785657114
266,0.013921703126261845
267,0.047872507294882044
268,0.06760279843202861
269,0.07627170961541622
270,0.01279729072836522
271,0.043436106682106276
272,0.01003413438250464
273,0.07798771931185383
274,0.11105049365300576
275,0.0989153918826269
276,0.06510315935161294
277,0.05124049965755297
278,0.013500563386397206
279,0.01698985901944243
280,0.019696147607809505
281,0.03235382331471901
282,0.05726672595011943
283,0.0010000000474974513
284,0.049524959261498504
285,0.120169398739073
286,0.03936425212557271
287,0.02913359402313604
288,0.0010000000474974513
289,0.06874071956517723
290,0.0010000000474974513
291,0.02925551053289073
292,0.03877806300349553
293,0.0010000000474974513
294,0.018491027638405447
295,0.07618366617005576
296,0.09531682711506853
297,0.03060305052877654
298,0.07922915260286403
299,0.030427893705876303
300,0.006775348812316403
301,0.03542939991075807
302,0.07410594818618527
303,0.03980104354338252
304,0.03564261735445225
305,0.06257576343938752
306,0.031177120349513303
307,0.23840890689210184
308,0.0364196619811084
309,0.06377464027908548
310,0.021940691579129347
311,0.0010000000474974513
312,0.017691333806351243
313,0.06043701985397692
314,0.029532899097932788
315,0.0070244710882799415
316,0.036622949887628424
317,0.0010000000474974513
318,0.04540740187064484
319,0.03172742867285099
320,0.04504495653469983
321,0.05507316596063481
322,0.026054915854478757
323,0.04116008661812704
324,0.023319638141720386
325,0.040599603244437774
326,0.051723286383957415
327,0.019959321370178165
328,0.011720963710330311
329,0.06001840832258536
330,0.03881228863024066
331,0.05699638450967902
332,0.026203006910475057
333,0.020832240294081136
334,0.03642164291432212
335,0.10943448221858135
336,0.021448853148543376
337,0.045840713830096615
338,0.041316231882706264
339,0.012677007101006603
340,0.015003867665620124
341,0.04081016310943181
342,0.020289618263488993
343,0.02463593785777761
344,0.010341986331318245
345,0.020692583379854038
346,0.10993110680522834
347,0.08098260934175948
348,0.019143026710209166
349,0.02932284306177297
350,0.0349665970816132
351,0.03864093742301691
352,0.03439933229947054
353,0.036463554629885694
354,0.132273930810044
355,0.08993435430447318
356,0.011013313212445346
357,0.009343909934595331
358,0.030051339268537616
359,0.05250599477303696
360,0.017293826491709994
361,0.07019688820536242
362,0.023441106097926028
363,0.10779861069890782
364,0.05854607460152373
365,0.19058060336351107
366,0.018766472089549596
367,0.12863633581469727
368,0.032156741726680586
369,0.013663318341758351
370,0.03249087737302828
371,0.01711874341104409
372,0.040841755030984785
373,0.05697273129974726
374,0.09241934374285254
375,0.07930046696640289
376,0.03309900751735617
377,0.033935161093047284
378,0.016955967095237005
379,0.04325823320400154
380,0.018154567739001565
381,0.020918828182765435
382,0.019758536066049548
383,0.017348704982030776
384,0.054485439507309004
385,0.0786377868013886
386,0.03799270108744328
387,0.014278623648495376
388,0.0027631019743925137
389,0.08013560308603404
390,0.027594929831379112
391,0.0723749982726748
392,0.041602119581866014
393,0.04909720856504559
394,0.03565519867840143
395,0.015706301471435154
396,0.001285393364258881
397,0.0010000000474974513
398,0.026944181271329165
399,0.03896127906637666
400,0.026583510636296596
401,0.00459592329843463
402,0.02497544205945632
403,0.016191614215909693
404,0.06879003985154664
405,0.018298077108286966
406,0.02826983225182794
407,0.05122293962821677
408,0.07479884377782725
409,0.03270316928064351
410,0.0336583851105272
411,0.02450948289575845
412,0.006382818445907266
413,0.08641014124144879
414,0.020618497223728435
415,0.02782197821225556
416,0.018262156559354127
417,0.005633096350817843
418,0.05504256674462082
419,0.13418375871919444
420,0.003380077254743139
421,0.01323277427013595
422,0.10504147750395579
423,0.01890654369300862
424,0.06655639330919995
425,0.004348858468255955
426,0.05102675136524856
427,0.04966404733696319
428,0.00508273827642375
429,0.04900373400106616
430,0.006389272389036721
431,0.029574342649264382
432,0.0228172268439419
433,0.04075824524863513
434,0.020196536336882807
435,0.004644370145137144
436,0.029814783385137624
437,0.01937308651413167
438,0.010134414045450344
439,0.05214223945359038
440,0.13492943555347792
441,0.16389805690121084
442,0.004434386411777699
443,0.04921810964268343
444,0.012772261445082162
445,0.06854404710466883
446,0.030907589023740873
447,0.013796021293531904
448,0.02249364252164064
449,0.05701042171331411
450,0.021610541172150628
451,0.06406431551357913
452,0.0010000000474974513
453,0.006733059998922309
454,0.02902735785671392
455,0.010748217355458884
456,0.05573188344615901
457,0.04432496828400956
458,0.0010000000474974513
459,0.06161679489078684
460,0.03539185178004021
461,0.0010000000474974513
462,0.0010000000474974513
463,0.04212279602687686
464,0.0010000000474974513
465,0.01788025285588803
466,0.0010000000474974513
467,0.05658207602100069
468,0.015629539336926814
469,0.00943263240493733
470,0.03062071879547279
471,0.01566128083876878
472,0.04394567304522679
473,0.04303173073444768
474,0.07402896167068033
475,0.033086980777569955
476,0.0010000000474974513
477,0.04473997134676699
478,0.0010000000474974513
479,0.0010000000474974513
480,0.0010000000474974513
481,0.019098970039803348
482,0.07394955784882992
483,0.0010000000474974513
484,0.06605992988370883
485,0.052555766323379514
486,0.012587429051166766
487,0.0159247880067065
488,0.0010000000474974513
489,0.05569515560207446
490,0.05912796930936754
491,0.05292522887603044
492,0.027929302021847187
493,0.012416074376169402
494,0.054759941363481786
495,0.006308921230851282
496,0.0010000000474974513
497,0.026154787710217706
498,0.0010000000474974513
499,0.043581699969029074
500,0.0010000000474974513
501,0.0010000000474974513
502,0.0633721297758938
503,0.04389158880572765
504,0.030325474102401377
505,0.06890365416005187
506,0.12436451659859861
507,0.0010000000474974513
508,0.010801336333242208
509,0.03257026038742859
510,0.09246012569939745
511,0.058440441221702756
512,0.00965056336111705
513,0.037678348028495505
514,0.024209382276040525
515,0.03348018943187253
516,0.02281212194600993
517,0.10360875903558582
518,0.02692571225788621
519,0.008880793361901522
520,0.03287824189975483
521,0.0010000000474974513
522,0.02806535672156306
523,0.0010000000474974513
524,0.03919926254949898
525,0.0494843811420552
526,0.08279543319554988
527,0.06702954758659134
528,0.037661867449846016
529,0.014743851310294995
530,0.14877041166683264
531,0.013927121164267168
532,0.0010000000474974513
533,0.11565678477176983
534,0.0010000000474974513
0,0.032635154628534
1,0.16288296902221255
2,0.00516435220790473
3,0.021185368257753162
4,0.0518931661281773
5,0.05394746266427912
6,0.04544311003712913
7,0.03427784065340795
8,0.059026243290145476
9,0.06140936156417905
10,0.020927345656619856
11,0.0010000000474974513
12,0.02354277792343071
13,0.01977640932762084
14,0.00998427932326858
15,0.027869586487653284
16,0.05587171785574402
17,0.05809623800679069
18,0.05747348685477658
19,0.012567517123533808
20,0.017096409839833987
21,0.02808020554052316
22,0.06559223609389453
23,0.06633707184248776
24,0.02656025749076768
25,0.022213999909271028
26,0.06794011342184669
27,0.014201165045282422
28,0.0323095306728301
29,0.055844759748608766
30,0.01809125839170559
31,0.036072211295779186
32,0.05313887975499467
33,0.036868745670548035
34,0.07026766338714588
35,0.017438513866958175
36,0.021149384287036086
37,0.0010000000474974513
38,0.05416075144839029
39,0.021275346620666807
40,0.0037262066617522946
41,0.05251110753803688
42,0.02474074578607899
43,0.04039922701935261
44,0.23015872552742092
45,0.055000905928420774
46,0.10799569144944528
47,0.07454276604700247
48,0.018401215089832997
49,0.02249086394513284
50,0.009332546063543447
51,0.0356078608092427
52,0.00913592195512049
53,0.04063508203588411
54,0.04004768261670237
55,0.14715475178937312
56,0.05779254697506994
57,0.04871211284383266
58,0.0010000000474974513
59,0.05328168394355778
60,0.028876143170487124
61,0.052319096831222364
62,0.04613176841226031
63,0.03515150034035168
64,0.027771614505651254
65,0.02639649194790763
66,0.03293594922233325
67,0.01923081550723206
68,0.02823863197691237
69,0.01782359235935876
70,0.03064843600035348
71,0.0418247320320151
72,0.05231876687314055
73,0.05246211705582865
74,0.0010000000474974513
75,0.029427938626695137
76,0.06388793730571826
77,0.0334185390727602
78,0.007577476426025873
79,0.08585524451421402
80,0.11626278430474708
81,0.02882333630368489
82,0.013753328854368913
83,0.02461151271956912
84,0.010915578912467463
85,0.02934772119130897
86,0.04211842905555857
87,0.11136172821014127
88,0.025617026772775595
89,0.05085378403530696
90,0.0010000000474974513
91,0.037180336626234635
92,0.06849769704083085
93,0.07620103021850948
94,0.08098376379262269
95,0.0148347744621688
96,0.051570490322542246
97,0.019392321368536778
98,0.015426786588979013
99,0.02505559498439466
100,0.04068874441339561
101,0.022468583140951535
102,0.0567104429584915
103,0.07221836974690933
104,0.049659223231676215
105,0.06995800547082957
106,0.031905350242213124
107,0.06533368229492799
108,0.01057617586015609
109,0.010077187036363506
110,0.03616430729819364
111,0.05825062791801204
112,0.06089143221280884
113,0.032675458638658866
114,0.07235705222633759
115,0.05108133321260029
116,0.0010000000474974513
117,0.06623327940790431
118,0.06584563479991944
119,0.02458077881967599
120,0.048334664719911935
121,0.016831676870441514
122,0.023125600313504906
123,0.0550030319768334
124,0.019289215762658136
125,0.013105845944026645
126,0.025705740212416343
127,0.04324540120052535
128,0.04614788162164028
129,0.04335578587287572
130,0.016965746352077257
131,0.013500634887156948
132,0.012253390484430627
133,0.06885121592599037
134,0.029952375438621236
135,0.018286051413579273
136,0.03645163348003584
137,0.019120356626736362
138,0.010459528413178628
139,0.04190660666150493
140,0.009727429405900002
141,0.018907906989236004
142,0.10360197056038384
143,0.02069870164433533
144,0.02598466422907376
145,0.09024061164742735
146,0.07112693743768957
147,0.028498632833562493
148,0.0010000000474974513
149,0.11280060932430135
150,0.02710969616125446
151,0.02809748346509424
152,0.06480100861706584
153,0.005987756246035395
154,0.0703359952508879
155,0.029258027352948596
156,0.0347085263370914
157,0.028190581678318304
158,0.02590587365974662
159,0.015498515534240215
160,0.11984359442018995
161,0.06488462597530843
162,0.08822797141804783
163,0.023324531191246778
164,0.009226711361223536
165,0.04379287181990289
166,0.08106301590302342
167,0.0010000000474974513
168,0.049897726873947224
169,0.10799272368766022
170,0.025079219357312867
171,0.09434550524080663
172,0.019252481288936318
173,0.0600075983191906
174,0.10596884262605433
175,0.0010000000474974513
176,0.07946468278003317
177,0.021564537071995616
178,0.03584198800030256
179,0.040111196469600735
180,0.0019067242898667175
181,0.039149917605833987
182,0.06493308163892123
183,0.025142975941425894
184,0.008816699579783479
185,0.008883770040122732
186,0.022780453087084006
187,0.017029223715221798
188,0.022997038608857476
189,0.021898643484589767
190,0.010242355623963693
191,0.010964773489911291
192,0.04333614296101619
193,0.06395613742485297
194,0.07391596913737893
195,0.08790330548935353
196,0.06732695008314406
197,0.040616972878330874
198,0.0010000000474974513
199,0.04134516314297345
200,0.0010000000474974513
201,0.021776233773320768
202,0.061263302984426414
203,0.07362648292824074
204,0.004180596850372247
205,0.056095102888914755
206,0.038740989507630816
207,0.08877111067791708
208,0.018956226610394235
209,0.029785214933619773
210,0.006770311030388089
211,0.016459544982645236
212,0.007293573460998801
213,0.04884429404700606
214,0.03262107816655585
215,0.06206845066774119
216,0.03830013379025647
217,0.005055156343610459
218,0.0010000000474974513
219,0.02092582455317277
220,0.11010931002970721
221,0.019860393415458748
222,0.041533358390881535
223,0.013822448848300046
224,0.01687141578975155
225,0.02496448815806605
226,0.006184192184649895
227,0.03929513989860658
228,0.033908094667444245
229,0.0010000000474974513
230,0.0698995009059125
231,0.01566074810680737
232,0.03501249332089514
233,0.04985801944270742
234,0.07481831974849079
235,0.021358178056777557
236,0.04015522197789581
237,0.002543962184006606
238,0.006533590939783485
239,0.016021484215457033
240,0.01771737438057554
241,0.009904691918025411
242,0.013781231818368251
243,0.05516905066651063
244,0.01725098333099695
245,0.011126208789585328
246,0.057143501803789805
247,0.015291222086369368
248,0.00833770724061741
249,0.016239082317772005
250,0.10782614924188608
251,0.02239151223161121
252,0.017895299268508403
253,0.019692704778945885
254,0.053869244471249945
255,0.030762074624161844
256,0.020759286049278992
257,0.012140478031112184
258,0.02691116027612773
259,0.03977180683572944
260,0.015526500448184835
261,0.05248950251865036
262,0.03667561047135293
263,0.014259462060497453
264,0.022833636940346035
265,0.05195638818803352
266,0.04318925225690318
267,0.08884075434224692
268,0.013603087060778351
269,0.03451993293347521
270,0.0518074673950709
271,0.0410658215471349
272,0.027296287737896986
273,0.021893500931766056
274,0.012706439328489172
275,0.09335197028505886
276,0.062177218351711215
277,0.009366293666190269
278,0.016420763764326315
279,0.03996986290242604
280,0.034838620787761426
281,0.02129647424057921
282,0.027148056726132113
283,0.0010000000474974513
284,0.09907671416924624
285,0.012602330937783403
286,0.016988377409174187
287,0.029827437283335395
288,0.0010000000474974513
289,0.017094078517315554
290,0.0010000000474974513
291,0.05132794532635824
292,0.025534710372055975
293,0.0010000000474974513
294,0.041836650087812066
295,0.015131314142511698
296,0.01799045026119252
297,0.040716437714971396
298,0.08928949070190156
299,0.014199578965595469
300,0.016340470235381793
301,0.008193555161288885
302,0.023435898817353494
303,0.13576603301255283
304,0.008077598488165178
305,0.020420230619277266
306,0.1108514108855677
307,0.039321907518656385
308,0.039679277276572084
309,0.036043510300466604
310,0.017696880817394595
311,0.0010000000474974513
312,0.03366495861053391
313,0.018213057058182682
314,0.008594864881812268
315,0.04240358136708464
316,0.05044508567024927
317,0.0010000000474974513
318,0.028839989305366586
319,0.07754619334003712
320,0.05441483338328465
321,0.01892565023756921
322,0.05973535620647928
323,0.06609691169709608
324,0.049719818757695704
325,0.07291286385319315
326,0.1002601987120527
327,0.029628922224531038
328,0.026914563342723102
329,0.01898267226042272
330,0.022356243403859683
331,0.05877548837304271
332,0.012009257554460126
333,0.020778817209210963
334,0.03064331899882542
335,0.011587542788083265
336,0.029182441256084407
337,0.03955604704010212
338,0.04167339268445136
339,0.02212436135269313
340,0.03294661338193142
341,0.029490036484083527
342,0.09316858532960746
343,0.029470925703209996
344,0.03514616906349455
345,0.054944940971126094
346,0.09751905092089258
347,0.013763933468648248
348,0.022215659246502362
349,0.028227595412265417
350,0.019382492697045502
351,0.03947513595926319
352,0.02162903206934386
353,0.04120920271627733
354,0.042055695102222394
355,0.0516243872851455
356,0.018805139463043862
357,0.004764012215311566
358,0.01770739314662359
359,0.011553700049613109
360,0.008678119550785773
361,0.05864855275362212
362,0.04714452414998461
363,0.031330343669856396
364,0.02094355649886746
365,0.031479272764956684
366,0.005492239794667432
367,0.01285148997514753
368,0.0183049706582427
369,0.03250946140056291
370,0.06116129675903088
371,0.03899879490415666
372,0.05642534087851235
373,0.007817114541426633
374,0.041086500723225526
375,0.005779432612732933
376,0.004676223439796568
377,0.010649278475259793
378,0.02695511252523741
379,0.01696167768513255
380,0.013967948759561807
381,0.06624235816023433
382,0.014139700966222501
383,0.02456259108749491
384,0.016199524997608548
385,0.04566739469606602
386,0.1008435279745625
387,0.04356004824710646
388,0.017764159881715025
389,0.056938778296611155
390,0.007648885651570511
391,0.03844074849128074
392,0.022766738368003612
393,0.00740909796302028
394,0.03387513288514639
395,0.009983178223916497
396,0.002380715015799084
397,0.0010000000474974513
398,0.007018424053038827
399,0.07732097159057459
400,0.007170254513787827
401,0.014791444941981284
402,0.0731209097199101
403,0.023228936997231046
404,0.016323822841476543
405,0.0052397535440507625
406,0.034345757471372
407,0.010582814427076495
408,0.027742456385954083
409,0.032558521691764
410,0.03718057683433188
411,0.016003966841215286
412,0.02310587267226391
413,0.03467976302474177
414,0.049784305886894066
415,0.008296008861844213
416,0.03081327390138154
417,0.0171141325042967
418,0.0350215366740874
419,0.04661054556704892
420,0.008947011501458553
421,0.02431276548195997
422,0.006446415599280355
423,0.19897499061307147
424,0.03982401656502414
425,0.022000239963745855
426,0.12509000376543955
427,0.11155657474179706
428,0.0980895554323787
429,0.020811276263042165
430,0.007030328081338426
431,0.018271694315243
432,0.08035653406395857
433,0.1052857267974015
434,0.014361165069040931
435,0.025706347103000335
436,0.393706323041693
437,0.037464604663323034
438,0.021731810678988658
439,0.017357809164558476
440,0.23225334892292124
441,0.03818516274108682
442,0.015592412413268976
443,0.030953301999775723
444,0.04024142167857119
445,0.06041768948880154
446,0.08931723313665177
447,0.05721594078110471
448,0.052811399559049906
449,0.09666891726501306
450,0.02779088570361886
451,0.011094797144219922
452,0.0010000000474974513
453,0.009354476889063988
454,0.004996196749245688
455,0.06184964459876221
456,0.11490302241487085
457,0.014351536768725439
458,0.0010000000474974513
459,0.04360462739178281
460,0.018321892847797398
461,0.0010000000474974513
462,0.0010000000474974513
463,0.030181821272130902
464,0.0010000000474974513
465,0.043880102576602104
466,0.0010000000474974513
467,0.018405814173913314
468,0.07031954443919962
469,0.031550993542334496
470,0.01098663306294664
471,0.06506903614171733
472,0.04643467612378551
473,0.01723325132310025
474,0.0030591852409804225
475,0.01339434770936101
476,0.0010000000474974513
477,0.017446507744610627
478,0.0010000000474974513
479,0.0010000000474974513
480,0.0010000000474974513
481,0.05339786618900959
482,0.03204966345391015
483,0.0010000000474974513
484,0.009781779103948217
485,0.04768455977141034
486,0.018678523208615634
487,0.052029120184734205
488,0.0010000000474974513
489,0.02641387931930922
490,0.04041706306346948
491,0.08399070352585492
492,0.012483081360907212
493,0.02499098912539199
494,0.038457051994763805
495,0.004727230312540486
496,0.0010000000474974513
497,0.00909905635199149
498,0.0010000000474974513
499,0.008135460805701157
500,0.0010000000474974513
501,0.0010000000474974513
502,0.1426476252277959
503,0.01652892605288998
504,0.020676645147174526
505,0.016366657826734268
506,0.03894938206303244
507,0.0010000000474974513
508,0.035755696084724585
509,0.014434266166291988
510,0.030169862874858986
511,0.03605443696863162
512,0.09865046064186107
513,0.021200191740402326
514,0.012834459567194926
515,0.038289350512332586
516,0.006291173573007924
517,0.04565390647046374
518,0.011019954643583728
519,0.01105621105751522
520,0.07536409448199431
521,0.0010000000474974513
522,0.015659373966731477
523,0.0010000000474974513
524,0.012591824488176008
525,0.04274764120994194
526,0.10566353177562468
527,0.023959774025942196
528,0.015743273266789846
529,0.026334508468736653
530,0.19103647783472777
531,0.025117128310536693
532,0.0010000000474974513
533,0.10298695011767361
534,0.0010000000474974513
0,0.02389031775185357
1,0.036268413218301924
2,0.018994482532091152
3,0.09251353634096968
4,0.03624031212601396
5,0.024578597855596903
6,0.031419104744914786
7,0.03230711719998668
8,0.08509260701051001
9,0.03330558046986602
10,0.026329381200096057
11,0.0010000000474974513
12,0.06006321186710206
13,0.013844067264125114
14,0.016692088025015865
15,0.052805752647677805
16,0.04083628683493703
17,0.09371200852377282
18,0.055808926734893446
19,0.037038663696788085
20,0.031983091833131555
21,0.029744654304711966
22,0.010909154600368108
23,0.019239391629655423
24,0.004271025613244024
25,0.09813781080013952
26,0.0195635440946309
27,0.04789094352029888
28,0.025776896279437286
29,0.026262616729650343
30,0.013670048738922176
31,0.03534777007477893
32,0.054430602836252596
33,0.026565946478889504
34,0.03196886380418006
35,0.03823237382728635
36,0.08862487380374548
37,0.0010000000474974513
38,0.06924046608744162
39,0.012462726927724734
40,0.04467583724963455
41,0.030539903265940572
42,0.02700451015444963
43,0.027070581793571392
44,0.019682089774200995
45,0.01209525534507525
46,0.010267010441532842
47,0.07642116647326948
48,0.01201793588931709
49,0.03678153307807043
50,0.07958792292387254
51,0.043329265443801036
52,0.1859455874376933
53,0.039058521998539195
54,0.017059605069687074
55,0.06560938128406527
56,0.07359412444338062
57,0.09685178340718618
58,0.0010000000474974513
59,0.04424757885254202
60,0.05813656193010068
61,0.012388140538587108
62,0.025663313723204288
63,0.05028262954043972
64,0.011293627537225273
65,0.01131376926431979
66,0.022571070992839334
67,0.023093338349451323
68,0.10299326227418336
69,0.007846469588575886
70,0.05775375051456308
71,0.029195756584655487
72,0.06279567239140153
73,0.016895135662148023
74,0.0010000000474974513
75,0.07065797608429263
76,0.009517871608633568
77,0.05327248556313645
78,0.026690820980690946
79,0.14824281859923893
80,0.12353128594075409
81,0.014909340769974227
82,0.06969739879674555
83,0.08875508432706823
84,0.08151922243817909
85,0.0749741334744125
86,0.1117739479731695
87,0.019209671641696104
88,0.02598333680269186
89,0.03987472398534186
90,0.0010000000474974513
91,0.04046188401328442
92,0.013205779465383349
93,0.019615364055861575
94,0.06209436669022194
95,0.021336822756221344
96,0.025098641349303223
97,0.07337129249475383
98,0.013690820651626256
99,0.03091283499218865
100,0.06251082686832644
101,0.02657989257936445
102,0.08960240848206646
103,0.022318412829838943
104,0.14379726502953505
105,0.07018658194330156
106,0.018914802272187357
107,0.011655929233239553
108,0.0028966541046962675
109,0.028809793690876828
110,0.07800896200427536
111,0.07083302471370238
112,0.08865263375391796
113,0.00576520601039555
114,0.020828962942315777
115,0.07060980775371302
116,0.0010000000474974513
117,0.020429613784012954
118,0.1008911276686221
119,0.008342458442512272
120,0.028244856258996788
121,0.058669173428772654
122,0.048473698724581384
123,0.033468777772235926
124,0.02010335865386723
125,0.056623441236897006
126,0.019968903919091785
127,0.013732131896727536
128,0.026603632318329674
129,0.039360546309564585
130,0.04091588380436239
131,0.0020673602201883782
132,0.0021976941843475264
133,0.04186277198244986
134,0.017175115022113555
135,0.026393718625815778
136,0.02690533779098512
137,0.01880512264789156
138,0.06052296056156665
139,0.03366939507895951
140,0.03772270714663607
141,0.012759999317577531
142,0.033175180892059196
143,0.048424014813598155
144,0.022769562149241952
145,0.03386746499132086
146,0.030574262080992645
147,0.023322990886737813
148,0.0010000000474974513
149,0.10243520378120688
150,0.06860079286710037
151,0.04211613036849882
152,0.033756953518131766
153,0.010120540061592154
154,0.015720590165970667
155,0.009405547363870559
156,0.017198375711746226
157,0.021549407241929833
158,0.017585296347292542
159,0.04072585436152032
160,0.017267216909639407
161,0.03482865363560649
162,0.04002294130481757
163,0.018298930137636477
164,0.07210128156744745
165,0.014260439450932449
166,0.009122563426812582
167,0.0010000000474974513
168,0.05211564552274157
169,0.04840998480014343
170,0.023253635502130596
171,0.019008141361659372
172,0.03530105237906621
173,0.030654496524664333
174,0.10547520601813168
175,0.0010000000474974513
176,0.1236073850048843
177,0.023186680564504104
178,0.1864170987527753
179,0.04058711132295816
180,0.02383112391879189
181,0.02489623361690233
182,0.06795194584908183
183,0.011383917324248156
184,0.09110487246514892
185,0.018609405140986583
186,0.009989060079499219
187,0.0347014062713573
188,0.023510195181563148
189,0.012731016604008692
190,0.019891781042952562
191,0.01967434565624348
